Fecha;PM10;PM2-5;Velo-viento;Precipitacion;Dirección;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HT;;;;;;CO2;BBP;BC ug/m3
9/01/2021 13:00;8,5;5;1,1;0;158;20,6;0,1;1,2;2,3;3,5;0,7;18,7;342;50,41;;;;;;426;0;0
9/01/2021 14:00;6,9;5;1,9;0;205;20,2;0,2;1,4;2,2;3,6;0,8;19,4;551;50,45;;;;;;426;0;0
9/01/2021 15:00;5;3;2,2;0;139;20,1;0,2;1,3;1,9;3,2;0,8;20;540;47;;;;;;430;0;0
9/01/2021 16:00;4,2;0;1,2;0;144;19,5;0,2;1,1;2,3;3,4;0,7;19,1;234;48,83;;;;;;431;0;0
9/01/2021 17:00;3,4;0;1,9;0;100;18,5;0,2;1;2,6;3,5;0,8;18,1;168;49,89;;;;;;432;0;0
9/01/2021 18:00;3;1;2,2;0;100;18,1;0,2;0,7;2,5;3,2;0,8;16,9;66;52,64;;;;;;431;0;0
9/01/2021 19:00;2,4;2;1,2;0;149;14,5;0,2;0,5;4,9;5,3;0,8;15,3;1;60,19;;;;;;435;0;0
9/01/2021 20:00;2;2;1,3;0;144;12,6;0,2;0,6;7,1;7,7;0,8;14,7;0;63,57;;;;;;437;0;0
9/01/2021 21:00;0;4;1,8;0;114;16,9;0,2;0,4;4,2;4,6;0,8;14,6;0;61,08;;;;;;432;0;0
9/01/2021 22:00;0;6;1,4;0,1;91;16,8;0,2;0,3;4,3;4,6;0,9;13,9;0;65,6;;;;;;437;0;0
9/01/2021 23:00;3;3;0,9;0;34;13,6;0,2;0,3;4,3;4,6;0,9;12,4;0;75,95;;;;;;449;0;0
10/01/2021 0:00;1,1;1;1;0;92;11,8;0,2;0,4;6,5;6,9;0,9;12,5;0;74,35;;;;;;446;0;0
10/01/2021 1:00;0;3;0,7;0;324;8,2;0,2;0,6;7,7;8,2;0,2;11,8;0;77,25;;;;;;468;0;0
10/01/2021 2:00;0;3;1;0;306;6,1;0,2;0,5;9,6;10,1;0,1;11,8;0;77,46;;;;;;467;0;0
10/01/2021 3:00;0;4;0,6;0;354;6,9;0,2;0,4;8,5;8,9;0,3;11,4;0;79,38;;;;;;476;0;0
10/01/2021 4:00;0;4;0,7;0;3;7,7;0,2;0,4;7,7;8,1;0,3;11,6;0;79,25;;;;;;471;0;0
10/01/2021 5:00;0;4;0,8;0;18;9,3;0,2;0,3;5,6;5,9;0,3;11,9;0;77,71;;;;;;468;0;0
10/01/2021 6:00;0;5;0,7;0;337;5,9;0,2;0,6;6,1;6,6;0,2;10,8;0;80,31;;;;;;501;0;0
10/01/2021 7:00;0;5;0,2;0;325;3,3;0,3;5,5;10,1;15,6;0,3;10,6;27;82,43;;;;;;486;0;0
10/01/2021 8:00;0;5;0,2;0;69;9,1;0,4;9,8;8,3;18,1;0,4;14,8;157;70,16;;;;;;452;0;0
10/01/2021 9:00;0;3;1,1;0;284;11,2;0,3;5,8;8,8;14,6;0,5;15,4;130;63,23;;;;;;441;0;0
10/01/2021 10:00;0;4;0,7;0;323;15;0,3;5,5;7,4;13;0,6;17,5;319;58,15;;;;;;434;0;0
10/01/2021 11:00;0;4;0,4;0;89;18,3;0,2;3,5;5,5;9;0,6;17,7;342;56,44;;;;;;429;0;0
10/01/2021 12:00;0;6;2,2;0;163;19,8;0,2;1,1;1,9;3;0,6;19,4;598;50,07;;;;;;427;0;0
10/01/2021 13:00;3,6;3;2,1;0;157;19,4;0,2;0,6;1,2;1,8;0,7;20,4;730;48,41;;;;;;429;0;0
10/01/2021 14:00;3,3;0;2,1;0;167;18,6;0,2;0,8;1,4;2,1;0,8;19,8;597;50,07;;;;;;430;0;0
10/01/2021 15:00;2,6;0;2,4;0;151;19,4;0,2;0,8;1,5;2,2;0,8;18,9;469;50,52;;;;;;432;0;0
10/01/2021 16:00;5,9;0;2;0;179;19,5;0,2;0,8;1,3;2,1;0,8;20;500;47,42;;;;;;430;0;0
10/01/2021 17:00;5,7;0;1,5;0;167;19;0,2;0,6;1,8;2,4;0,8;18,4;148;51,52;;;;;;432;0;0
10/01/2021 18:00;4,8;0;2,3;0;123;17,6;0,2;0,5;2,9;3,4;0,9;16;32;61,01;;;;;;434;0;0
10/01/2021 19:00;4;1;3;0;118;18,7;0,2;0,5;2,8;3,3;0,9;15,1;0;62,26;;;;;;433;0;0
10/01/2021 20:00;3,5;0;1,2;0;120;16,2;0,2;0,4;4,7;5,1;1;14,1;0;64,46;;;;;;440;0;0
10/01/2021 21:00;0;5;2,2;0;127;17,6;0,2;0,3;4;4,3;0,9;14,2;0;65,26;;;;;;435;0;0
10/01/2021 22:00;0;7;1,7;0;148;17,9;0,2;0,2;3,7;3,9;0,9;14,2;0;65,35;;;;;;438;0;0
10/01/2021 23:00;4;4;1,2;0;132;15,8;0,2;0,2;3,7;3,9;0,9;13,4;0;68,1;;;;;;450;0;0
11/01/2021 0:00;2,5;2;1;0;328;9,8;0,2;0,3;6,3;6,6;0,9;12,8;0;74,35;;;;;;470;0;0
11/01/2021 1:00;0;4;1,4;0;3;12,1;0,2;0,2;5,1;5,3;0,3;13;0;74,67;;;;;;451;0;0
11/01/2021 2:00;0;5;0,8;0;340;10,6;0,2;0,3;4,7;5;0,3;12,4;0;78,62;;;;;;467;0;0
11/01/2021 3:00;0;3;1;0;1;13,2;0,2;0,3;3,1;3,3;0,3;12,4;0;77,99;;;;;;461;0;0
11/01/2021 4:00;2,2;2;0,7;0;8;11,8;0,2;0,2;3,5;3,7;0,4;12,4;0;78,07;;;;;;466;0;0
11/01/2021 5:00;2,2;0;0,2;0;40;10,4;0,2;0,3;4,4;4,7;0,4;12;0;78,83;;;;;;472;0;0
11/01/2021 6:00;2,1;1;0,2;0;90;9,5;0,2;0,4;6,4;6,8;0,4;12,5;0;75,86;;;;;;457;0;0
11/01/2021 7:00;3;3;0,5;0;289;4,6;0,3;1,7;8,7;10,4;0,3;12,4;15;77,69;;;;;;487;0;0
11/01/2021 8:00;2,1;2;1,1;0;282;7,2;0,4;5,3;9,4;14,6;0,5;14;69;73,33;;;;;;449;0;0
11/01/2021 9:00;2,2;2;1,7;0;27;13,3;0,2;2,6;5,4;8;0,5;14,7;131;70,16;;;;;;435;0;0
11/01/2021 10:00;2,2;1;2,4;0;26;15,8;0,2;2,2;3,3;5,4;0,6;16,5;346;65,27;;;;;;428;0;0
11/01/2021 11:00;2,6;0;1,8;0;80;18;0,2;1,2;1,8;3;0,7;18,7;507;54,98;;;;;;427;0;0
11/01/2021 12:00;5;5;2,8;0;140;18,4;0,2;0,7;1,2;1,9;0,7;19,7;620;49,85;;;;;;429;0;0
11/01/2021 13:00;2,6;2;3,4;0;131;18,4;0,2;0,6;1,1;1,7;0,7;20;633;48,08;;;;;;432;0;0
11/01/2021 14:00;2,6;0;2,3;0;146;19;0,2;0,6;1,2;1,8;0,8;19,3;371;47,55;;;;;;433;0;0
11/01/2021 15:00;2,7;0;2,4;0;153;18,5;0,2;0,9;1,4;2,3;0,8;20,9;576;43,66;;;;;;432;0;0
11/01/2021 16:00;3,1;2;2,5;0;121;18,4;0,2;0,7;1,2;1,9;0,7;20,6;417;42,37;;;;;;433;0;0
11/01/2021 17:00;3,1;3;3;0;84;17,9;0,2;0,6;1,8;2,4;0,8;18;102;51,58;;;;;;437;0;0
11/01/2021 18:00;2,9;0;2,2;0;95;16,4;0,2;0,7;3;3,7;0,8;15,8;15;59,63;;;;;;437;0;0
11/01/2021 19:00;2,8;2;1,9;0;105;16,5;0,2;0,4;3,1;3,4;0,8;14,7;0;59,89;;;;;;439;0;0
11/01/2021 20:00;0;5;2,1;0;127;18,1;0,2;0,4;3;3,4;0,8;14,5;0;59,67;;;;;;436;0;0
11/01/2021 21:00;0;5;1,4;0;126;17,5;0,2;0,2;3,2;3,4;0,7;14;0;62,86;;;;;;440;0;0
11/01/2021 22:00;2,6;2;1,4;0;118;16,8;0,2;0,2;4;4,3;0,8;13,3;0;64,9;;;;;;444;0;0
11/01/2021 23:00;4;4;2;0;129;19,7;0,2;0,2;3,1;3,3;0,7;13,3;0;61,24;;;;;;437;0;0
12/01/2021 0:00;5;5;1,9;0;147;21,5;0,2;0,2;2,2;2,3;0,7;13,4;0;60,16;;;;;;437;0;0
12/01/2021 1:00;2,4;1;1,5;0;139;21,5;0,1;0,1;2,3;2,4;0,1;12,7;0;61,75;;;;;;439;0;0
12/01/2021 2:00;2,4;2;0,5;0;112;19,5;0,1;0,1;2,5;2,6;0;12;0;64,76;;;;;;451;0;0
12/01/2021 3:00;0;3;0,8;0;116;17,6;0,1;0,2;3,1;3,3;0;11,2;0;68,77;;;;;;464;0;0
12/01/2021 4:00;0;3;1;0;78;14,6;0,1;0,3;4,9;5,2;0;11;0;69,76;;;;;;465;0;0
12/01/2021 5:00;0;5;1,6;0;143;19,9;0,1;0,5;5,2;5,7;0;11,9;0;62,47;;;;;;440;0;0
12/01/2021 6:00;0;4;1,2;0;135;13,7;0,2;1,4;10;11,4;0;10,4;0;65,88;;;;;;451;0;0
12/01/2021 7:00;0;6;2,6;0;117;13,4;0,3;5,5;13,1;18,6;0;11,5;41;59,3;;;;;;444;0;0
12/01/2021 8:00;0;4;2,2;0;90;20,4;0,2;4,7;7,5;12,2;0;15,5;246;48,01;;;;;;437;0;0
12/01/2021 9:00;0;4;2,6;0;99;22,5;0,2;5,2;5,7;10,9;0;17,7;475;44,07;;;;;;432;0;0
12/01/2021 10:00;0;3;3,1;0;97;23,9;0,2;3,4;4;7,4;0,1;18,4;664;43,94;;;;;;432;0;0
12/01/2021 11:00;3,4;0;3,1;0;115;25,1;0,1;1,9;2,6;4,5;0;19,2;764;43,37;;;;;;433;0;0
12/01/2021 12:00;3,4;0;2,7;0;134;25,2;0,1;1,8;2,6;4,4;0,2;20,5;839;41,3;;;;;;431;0;0
12/01/2021 13:00;3,6;3;3;0;119;25,1;0,1;1,7;2,6;4,3;0,2;21,1;850;37,97;;;;;;432;0;0
12/01/2021 14:00;3,9;3;2,7;0;118;25,6;0,1;1,9;2,7;4,7;0,2;21,6;763;35,69;;;;;;433;0;0
12/01/2021 15:00;5,5;3;2,5;0;132;26,4;0,1;1,2;2;3,2;0,2;21,4;665;35,03;;;;;;434;0;0
12/01/2021 16:00;5,2;1;2,8;0;142;25,8;0,1;2,4;3,3;5,7;0,3;20,6;531;36,4;;;;;;436;0;0
12/01/2021 17:00;4,8;0;2,9;0;120;24,7;0,1;2,4;3,8;6,2;0,3;19,6;312;38,14;;;;;;436;0;0
12/01/2021 18:00;0;5;1,8;0;162;20,4;0,2;1,6;6,8;8,5;0,2;17;33;46,49;;;;;;438;0;0
12/01/2021 19:00;0;5;0,2;0;98;13,6;0,3;1;12,7;13,7;0,2;14,5;0;53,74;;;;;;450;0;0
12/01/2021 20:00;0;5;1,9;0;286;5,9;0,5;6,7;19,5;26,1;0,3;13,1;0;59,65;;;;;;456;0;0
12/01/2021 21:00;0;13;1,1;0;289;0,9;0,6;18,8;24;42,8;0,2;11,6;0;66,29;;;;;;469;0;0
12/01/2021 22:00;0;9;0,4;0;280;0,5;0,5;16,1;22,5;38,7;0;9,1;0;77,47;;;;;;485;0;0
12/01/2021 23:00;0;14;0,4;0;251;0,6;0,6;31,8;20,5;52,3;0,2;7,9;0;81,92;;;;;;523;0;0
13/01/2021 0:00;0;12;0,3;0;299;0,7;0,6;31,1;19,7;50,7;0,1;7,6;0;84,08;;;;;;524;0;0
13/01/2021 1:00;0;14;0,4;0;269;0,8;0,5;28,2;17,8;46;0,1;6,8;0;84,81;;;;;;553;0;0
13/01/2021 2:00;0;10;0,3;0;195;0,5;0,4;18,6;19,2;37,8;0,1;6,4;0;85,31;;;;;;513;0;0
13/01/2021 3:00;0;14;0,3;0;338;0,8;0,4;17,4;17,3;34,6;0,3;6;0;85,58;;;;;;539;0;0
13/01/2021 4:00;10,7;10;0,3;0;265;1;0,4;23,9;16,1;40;0,4;7,1;0;85,76;;;;;;548;0;0
13/01/2021 5:00;21;18;0,4;0;297;0,9;0,4;23,2;15,8;39,1;0,4;6,9;0;85,8;;;;;;551;0;0
13/01/2021 6:00;16,2;12;0,5;0;353;0,8;0,4;26,9;15,2;42,1;0,3;6,9;0;86,01;;;;;;584;0;0
13/01/2021 7:00;14,7;12;1,3;0;47;1,4;0,5;25;16,2;41,3;0,3;8,3;28;84,42;;;;;;524;0;0
13/01/2021 8:00;25,5;16;0,8;0;11;3,9;0,6;30;17,5;47,5;0,6;12,3;159;69,52;;;;;;482;0;0
13/01/2021 9:00;25,8;6;0,9;0;16;8,6;0,8;37,9;20;57,9;0,8;17,8;384;48,14;;;;;;473;0;0
13/01/2021 10:00;37,6;13;0,7;0;30;0;0;0;0;0;0;21;618;37,32;;;;;;453;0;0
13/01/2021 11:00;51,3;0;0,6;0;161;0;0,4;10,8;13,5;24,2;0,5;23;748;31,61;;;;;;444;0;0
13/01/2021 12:00;56,4;42;2,8;0;101;25,1;0,2;2,7;3,6;6,2;0,4;23,1;831;26,6;;;;;;432;0;0
13/01/2021 13:00;64,5;2;2,7;0;97;25,9;0,2;1,7;2,8;4,5;0,5;23,7;835;26,33;;;;;;431;0;0
13/01/2021 14:00;52,5;1;2,5;0;124;25,1;0,2;1,8;2,8;4,6;0,4;23,7;717;28,02;;;;;;428;0;0
13/01/2021 15:00;43,6;0;0,2;0;75;25,7;0,2;2;4,3;6,3;0,6;23;526;34,26;;;;;;431;0;0
13/01/2021 16:00;31,4;1;3,7;0;295;26,6;0,3;4;11,2;15,1;1,1;18,4;189;60,22;;;;;;436;0;0
13/01/2021 17:00;26,3;12;3;0;287;24,2;0,3;3,6;11,1;14,7;1,1;18,3;171;60,36;;;;;;433;0;0
13/01/2021 18:00;20,9;18;2,3;0;304;15,1;0,5;3,2;17;20,2;1,2;17,2;47;65,45;;;;;;438;0;0
13/01/2021 19:00;20,5;20;1,9;0;294;8,9;0,5;2,6;20,9;23,6;1,3;15,5;0;71,52;;;;;;442;0;0
13/01/2021 20:00;33,2;16;1,6;0;317;4,3;0,6;4;25,2;29,2;1,2;14,5;0;75,83;;;;;;449;0;0
13/01/2021 21:00;33,7;20;1,3;0;325;2,2;0,6;4,9;25,8;30,7;1,1;13,3;0;79,33;;;;;;462;0;0
13/01/2021 22:00;29;29;0,8;0;311;3,2;0,5;2,6;23,4;26;1;12,3;0;80,88;;;;;;470;0;0
13/01/2021 23:00;41,3;22;0,3;0;268;1;0,5;7,8;22,1;29,9;1;10,6;0;82,04;;;;;;490;0;0
14/01/2021 0:00;31,6;21;0,4;0;286;1;0,6;19,3;20,5;39,8;1,2;8,7;0;82,94;;;;;;505;0;0
14/01/2021 1:00;27,9;19;0,4;0;271;1,1;0,7;30,4;18,7;49,1;0,4;8,2;0;84,54;;;;;;535;0;0
14/01/2021 2:00;35,8;17;0,4;0;276;1,1;0,6;26,1;17,4;43,6;0,3;8;0;85,01;;;;;;554;0;0
14/01/2021 3:00;27,6;16;0,3;0;297;0,9;0,4;18,9;16,8;35,7;0,1;7,4;0;85,59;;;;;;538;0;0
14/01/2021 4:00;32,6;14;0,4;0;284;1;0,3;14,5;15,6;30,1;0,2;7;0;85,79;;;;;;549;0;0
14/01/2021 5:00;23;11;0,3;0;314;0,8;0,3;18,3;13,7;32;0,1;6,6;0;86,14;;;;;;574;0;0
14/01/2021 6:00;19,1;13;0,3;0;283;1,3;0,5;38,2;13,5;51,7;0,2;6,2;0;86,31;;;;;;574;0;0
14/01/2021 7:00;24,4;18;0,4;0;314;1,4;1,2;105,5;16;121,5;0,6;6,8;27;86,64;;;;;;559;0;0
14/01/2021 8:00;35;35;0,6;0;338;2,4;1,6;113,6;21,4;135;1,2;10,8;163;84,24;;;;;;553;0;0
14/01/2021 9:00;61,6;40;1;0;38;8;1;56,5;25,2;81,6;1,7;17,4;408;58,15;;;;;;501;0;0
14/01/2021 10:00;65,4;21;1;0;16;19,1;0,6;19,2;18,5;37,7;1,2;20,2;625;46,51;;;;;;456;0;0
14/01/2021 11:00;59,6;12;1,4;0;3;31,1;0,4;7,8;12,2;20;1;23,2;753;35,99;;;;;;439;0;0
14/01/2021 12:00;47,6;12;0,3;0;5;37,1;0,3;3;7,7;10,8;0,8;23,5;608;31,11;;;;;;437;0;0
14/01/2021 13:00;40,2;6;0,5;0;290;38,5;0,3;2,1;7,2;9,3;0,8;24,1;492;27,28;;;;;;434;0;0
14/01/2021 14:00;32,5;5;2,6;0;298;51,3;0,5;3,7;18,3;22,1;1,8;21,8;339;45,37;;;;;;444;0;0
14/01/2021 15:00;46,9;31;3,7;0;301;56,5;0,5;2,4;16,6;19;1,7;20,5;228;53,09;;;;;;441;0;0
14/01/2021 16:00;44,1;32;3,3;0;280;59,2;0,4;2;14,9;16,9;1,8;20,3;290;53,14;;;;;;439;0;0
14/01/2021 17:00;47,3;30;3,4;0;285;47,3;0,5;2,5;16,2;18,7;1,6;19,8;227;54,94;;;;;;440;0;0
14/01/2021 18:00;48,4;28;2,7;0;289;31,4;0,5;2;18,3;20,3;1,5;18,3;83;61,57;;;;;;441;0;0
14/01/2021 19:00;45,8;24;0,8;0;276;17,5;0,6;0,7;23,2;23,8;1,4;14,8;0;73,2;;;;;;466;0;0
14/01/2021 20:00;39,1;22;0,8;0;278;3,7;0,9;5,4;34,6;39,9;1,2;12,7;0;80,7;;;;;;502;0;0
14/01/2021 21:00;43,9;29;0,3;0;354;0,7;1,1;11,2;34,7;45,9;1,1;12,1;0;83,64;;;;;;521;0;0
14/01/2021 22:00;41,2;29;1;0;313;3,6;0,9;17;29,2;46,2;1,1;12,4;0;85,49;;;;;;500;0;0
14/01/2021 23:00;40,7;30;0,6;0;304;6,2;0,5;4,3;20,8;25,2;1,3;12,7;0;85,08;;;;;;483;0;0
15/01/2021 0:00;47,3;23;0,1;0;57;0,5;0,7;18,9;23,9;42,8;1,3;10,2;0;83,68;;;;;;492;0;0
15/01/2021 1:00;40,4;21;0,2;0;341;0,7;0,6;17,8;21,8;39,6;0,4;9,9;0;84,37;;;;;;542;0;0
15/01/2021 2:00;37,6;24;0,5;0;328;0,6;0,5;17,3;22,3;39,6;0,4;9,6;0;84,99;;;;;;571;0;0
15/01/2021 3:00;42,7;28;0,7;0;318;0,5;0,5;12,8;23,2;36;0,3;9,5;0;85,21;;;;;;540;0;0
15/01/2021 4:00;32,2;24;0,4;0;294;1;0,4;12,7;18,9;31,6;0,3;7,9;0;85,28;;;;;;533;0;0
15/01/2021 5:00;35,9;21;0,4;0;287;0,7;0,5;25,1;17,2;42,3;0,5;9,2;0;85,09;;;;;;573;0;0
15/01/2021 6:00;42,4;20;0,4;0;304;0,8;0,6;45,3;16,9;62,2;0,4;7,2;0;85,12;;;;;;574;0;0
15/01/2021 7:00;36,7;27;0,4;0;327;1,4;1,5;137,4;18,9;156,4;0,6;7,2;40;86;;;;;;610;0;0
15/01/2021 8:00;45,6;44;0,7;0;4;3,4;1,5;95,8;25,2;121,1;3,2;14,4;249;69,79;;;;;;552;0;0
15/01/2021 9:00;64,6;37;0,8;0;15;10,4;1,2;53;31,6;84,6;2,8;19,9;461;45,66;;;;;;499;0;0
15/01/2021 10:00;73,9;31;0,1;0;246;22,5;0,8;25,1;28,5;53,6;1,5;21,6;585;39,48;;;;;;468;0;0
15/01/2021 11:00;63;32;1,2;0;325;37,2;0,7;12,9;24,3;37,2;2,1;23,1;767;36,6;;;;;;455;0;0
15/01/2021 12:00;61,6;34;2,4;0;308;45,2;0,4;5,5;15;20,5;2,4;24,6;814;33,91;;;;;;442;0;0
15/01/2021 13:00;54,7;27;1,6;0;322;50,3;0,4;2,7;10,3;13;1,6;24,6;678;31,07;;;;;;437;0;0
15/01/2021 14:00;40,7;15;3,4;0;302;59,1;0,4;2,1;12,3;14,3;1,9;22,8;475;43,19;;;;;;439;0;0
15/01/2021 15:00;39,5;29;2,8;0;295;52,5;0,3;1,3;9,8;11,1;1,6;20,3;230;52,01;;;;;;439;0;0
15/01/2021 16:00;47,6;28;3,8;0;289;53,6;0,4;1,9;10,1;12,1;1,6;21,3;476;49,82;;;;;;437;0;0
15/01/2021 17:00;51,3;25;3,5;0;292;45,9;0,4;1,6;12,3;13,9;1,5;19,3;157;55,25;;;;;;440;0;0
15/01/2021 18:00;45,4;25;3,4;0;301;39,2;0,4;1;12,2;13,2;1,4;17,7;77;62,23;;;;;;438;0;0
15/01/2021 19:00;37;24;1,2;0;306;23,4;0,5;0,7;20;20,7;1,4;14,3;0;73,7;;;;;;454;0;0
15/01/2021 20:00;46,2;25;0,7;0;321;9,2;0,7;1,3;29,2;30,4;1,1;12,5;0;80,34;;;;;;489;0;0
15/01/2021 21:00;36,6;24;0;0;318;6,4;0,7;0,9;30,4;31,3;1;11,6;0;83,6;;;;;;483;0;0
15/01/2021 22:00;36,7;25;0,3;0;358;4,6;0,6;0,6;27;27,6;0,9;10,6;0;85,32;;;;;;494;0;0
15/01/2021 23:00;42,4;20;0,4;0;309;2,8;0,6;1,2;25,8;27,1;0,8;10,3;0;86,04;;;;;;500;0;0
16/01/2021 0:00;31,9;19;0,1;0;254;1;0,6;7,7;24,6;32,3;0,8;9,7;0;85,76;;;;;;529;0;0
16/01/2021 1:00;26,7;16;0,4;0;338;1;0,6;13,4;22,4;35,8;0,5;8,4;0;85,95;;;;;;530;0;0
16/01/2021 2:00;35,2;25;0,2;0;340;0,8;0,5;7,9;22,3;30,3;0,6;9,3;0;85,57;;;;;;518;0;0
16/01/2021 3:00;42,2;24;0,1;0;303;1,4;0,4;3;20,5;23,6;0,6;8,8;0;84,46;;;;;;534;0;0
16/01/2021 4:00;30,7;24;0,3;0;320;1,2;0,4;2,3;20,2;22,5;0,4;7,7;0;85,15;;;;;;537;0;0
16/01/2021 5:00;28,7;18;0,5;0;313;1;0,5;19,9;20,4;40,3;0,7;9,5;0;83,76;;;;;;535;0;0
16/01/2021 6:00;43,4;25;0,5;0;323;1;0,6;38,8;20,3;59,1;1,1;9,7;0;77,35;;;;;;542;0;0
16/01/2021 7:00;37,5;32;0,4;0;256;1,1;0,9;65,9;18;83,9;0,7;8;27;82,25;;;;;;563;0;0
16/01/2021 8:00;42,4;34;0,9;0;313;2,6;1,2;83,4;25,1;108,6;2,2;13,4;166;69,61;;;;;;535;0;0
16/01/2021 9:00;62,2;40;0,9;0;326;8,1;1;56,2;30,5;86,7;4;16,2;334;59,06;;;;;;503;0;0
16/01/2021 10:00;90,7;49;0,2;0;329;23,6;0,5;12,5;17,6;30,1;3;19,7;521;48,64;;;;;;458;0;0
16/01/2021 11:00;73,6;24;0,8;0;308;34,8;0,4;6,8;11,8;18,6;2,3;21,8;721;40,65;;;;;;442;0;0
16/01/2021 12:00;54,6;18;1,5;0;334;43,7;0,3;2,7;7,3;10;1,5;23,1;824;33,82;;;;;;434;0;0
16/01/2021 13:00;40;15;2,1;0;330;48,6;0,2;1,2;5;6,1;1,2;24,4;834;29,44;;;;;;432;0;0
16/01/2021 14:00;43;8;3,8;0;300;37,9;0,2;0,9;4,9;5,8;1,2;20,3;217;46,36;;;;;;436;0;0
16/01/2021 15:00;30,8;13;3,9;0;286;36,7;0,3;1,4;5,1;6,6;1,2;19,8;448;50,8;;;;;;433;0;0
16/01/2021 16:00;37,3;14;3,3;0;302;36,5;0,2;1;4,4;5,4;1,2;19,4;203;51,74;;;;;;435;0;0
16/01/2021 17:00;27,2;14;2,7;0;294;36;0,2;1;4,9;5,9;1,2;19,3;239;52,43;;;;;;434;0;0
16/01/2021 18:00;23,1;18;3;0;316;28,1;0,3;0,5;6,3;6,8;1,3;16,4;13;62,79;;;;;;437;0;0
16/01/2021 19:00;16,7;15;2,4;0;301;20,4;0,3;0,5;10,5;11;1,4;14,9;0;67,31;;;;;;439;0;0
16/01/2021 20:00;16,7;11;1,1;0;309;11,7;0,3;0,6;14,9;15,5;1,3;12,8;0;74,84;;;;;;454;0;0
16/01/2021 21:00;23,5;13;0,9;0;297;13,2;0,3;0,5;11,9;12,3;1,2;11,8;0;78,08;;;;;;463;0;0
16/01/2021 22:00;17,4;10;0,1;0;261;6,6;0,3;0,4;15,5;16;1;9,9;0;83,01;;;;;;482;0;0
16/01/2021 23:00;15,2;9;0,3;0;308;1,4;0,5;4,2;21,1;25,3;0,9;10,1;0;85,08;;;;;;510;0;0
17/01/2021 0:00;20,4;16;0,2;0;274;2,9;0,4;1,7;19,4;21,1;1;9,5;0;85,55;;;;;;502;0;0
17/01/2021 1:00;19,8;19;0,2;0;257;1,8;0,4;1,1;20,6;21,7;0,1;9,1;0;85,91;;;;;;503;0;0
17/01/2021 2:00;21,3;11;0,4;0;333;1,9;0,4;1,1;20,6;21,7;0,1;8,8;0;85,94;;;;;;534;0;0
17/01/2021 3:00;17,8;11;0,3;0;321;1,8;0,3;1;18,7;19,7;0,1;8,7;0;86,25;;;;;;523;0;0
17/01/2021 4:00;25,4;13;0,1;0;271;3,5;0,3;0,4;15,5;15,9;0,2;8,5;0;86,41;;;;;;516;0;0
17/01/2021 5:00;19,1;12;0,2;0,1;232;2,1;0,3;1,1;14,2;15,3;0,2;8,7;0;86,73;;;;;;538;0;0
17/01/2021 6:00;24,7;18;0,3;0;251;1,6;0,3;3,1;15,3;18,4;0,1;8,2;0;86,71;;;;;;539;0;0
17/01/2021 7:00;19,4;15;0,5;0;287;2,2;0,5;10,7;15,5;26,1;0,2;7,9;31;86,84;;;;;;535;0;0
17/01/2021 8:00;23,4;23;0,4;0;24;6,9;0,6;22,8;15,5;38,3;2;13,2;199;80,12;;;;;;508;0;0
17/01/2021 9:00;36,2;21;0,8;0;49;18,6;0,5;14,4;14,1;28,6;2,9;18,7;432;51,21;;;;;;466;0;0
17/01/2021 10:00;36;23;1,4;0;23;29;0,3;4,5;7,3;11,8;1,5;20,5;637;44,08;;;;;;442;0;0
17/01/2021 11:00;45;12;1,3;0;12;36,9;0,2;1,3;4;5,3;1,5;21,7;634;38,36;;;;;;432;0;0
17/01/2021 12:00;32;13;0,8;0;245;38,1;0,2;0,8;3,2;4;1;22,8;678;30,53;;;;;;431;0;0
17/01/2021 13:00;23,2;11;3;0;162;30,8;0,2;0,5;1,5;2;0,5;23,2;835;23,14;;;;;;431;0;0
17/01/2021 14:00;17,2;6;2,3;0;132;29,4;0,2;0,5;1,7;2,2;0,5;21,7;429;28,19;;;;;;432;0;0
17/01/2021 15:00;12,5;4;2,4;0;132;27,1;0,2;0,6;1,8;2,4;0,5;20,3;254;35,52;;;;;;430;0;0
17/01/2021 16:00;9,6;3;2;0;141;26,6;0,2;0,6;1,9;2,5;0,5;19,9;339;39,54;;;;;;431;0;0
17/01/2021 17:00;7,2;4;1,3;0;328;32,7;0,3;0,9;5;5,9;1;18,6;101;51,48;;;;;;434;0;0
17/01/2021 18:00;0;22;1,5;0;352;32,2;0,3;0,6;7,4;8;1,2;16,7;34;63,45;;;;;;437;0;0
17/01/2021 19:00;0;18;1,7;0;315;25,8;0,3;0,3;8,4;8,7;1,2;14,6;0;71,18;;;;;;453;0;0
17/01/2021 20:00;0;15;1;0;300;21,8;0,3;0,3;9,2;9,5;1,1;13,3;0;76,53;;;;;;454;0;0
17/01/2021 21:00;0;25;0,7;0;323;14,4;0,4;0,3;14;14,3;1,1;13,3;0;79,6;;;;;;478;0;0
17/01/2021 22:00;24;24;1,1;0;1;17;0,4;0,2;13,5;13,6;1,2;13,8;0;76,71;;;;;;461;0;0
17/01/2021 23:00;28,9;21;0,8;0;353;7,8;0,5;0,5;17,3;17,8;1,1;11,7;0;80,67;;;;;;502;0;0
18/01/2021 0:00;26;24;0,6;0;307;1,2;0,5;2,9;24,9;27,8;1;10,4;0;83,67;;;;;;510;0;0
